ts,main_cycle,main_value,main_cash,main_npos,shadow_cycle,shadow_value,shadow_cash,shadow_npos
2026-08-25T10:36:59.910479+00:00,14394,503.55,373.94,3,467,496.97,370.86,3
2026-08-25T10:42:14.249816+00:00,14399,503.71,373.94,3,472,497.06,370.86,3
2026-08-25T10:47:43.195773+00:00,14404,503.98,373.94,3,477,497.33,370.86,3
2026-08-25T10:52:58.105807+00:00,14409,503.97,373.94,3,482,497.32,370.86,3
2026-08-25T10:58:12.887935+00:00,14414,503.91,373.94,3,487,497.26,370.86,3
2026-08-25T11:03:27.833568+00:00,14419,503.73,373.94,3,492,497.09,370.86,3
2026-08-25T11:08:57.208795+00:00,14424,503.87,373.94,3,497,497.23,370.86,3
2026-08-25T11:13:09.133354+00:00,14429,503.57,373.94,3,501,496.84,370.86,3
2026-08-25T11:18:23.965308+00:00,14434,503.34,373.94,3,506,496.67,370.86,3
2026-08-25T11:23:38.946744+00:00,14439,503.4,373.94,3,511,496.7,370.86,3
2026-08-25T11:29:08.510978+00:00,14444,503.26,373.94,3,516,496.56,370.86,3
2026-08-25T11:34:23.907067+00:00,14449,503.46,373.94,3,521,496.8,370.86,3
2026-08-25T11:39:39.776675+00:00,14454,503.53,373.94,3,526,496.98,370.86,3
2026-08-25T11:44:55.824339+00:00,14459,503.26,373.94,3,531,496.72,370.86,3
2026-08-25T11:49:23.792295+00:00,14464,503.21,373.94,3,535,496.63,370.86,3
2026-08-25T11:54:39.575493+00:00,14468,503.16,373.94,3,540,496.54,370.86,3
2026-08-25T11:59:55.665617+00:00,14473,503.15,373.94,3,545,496.52,370.86,3
2026-08-25T12:05:11.737652+00:00,14478,502.96,373.94,3,550,496.32,370.86,3
2026-08-25T12:10:43.937422+00:00,14483,502.52,373.94,3,555,496.01,370.86,3
2026-08-25T12:15:59.936454+00:00,14488,503.02,373.94,3,560,496.42,370.86,3
2026-08-25T12:20:13.025053+00:00,14493,502.81,373.94,3,564,496.18,370.86,3
2026-08-25T12:25:29.192044+00:00,14498,502.58,373.94,3,569,496.01,370.86,3
2026-08-25T12:30:59.397140+00:00,14503,502.53,373.94,3,574,495.94,370.86,3
2026-08-25T12:36:14.970492+00:00,14508,502.69,373.94,3,579,496.1,370.86,3
2026-08-25T12:41:30.190491+00:00,14513,502.44,373.94,3,584,495.84,370.86,3
2026-08-25T12:46:45.546113+00:00,14518,502.77,373.94,3,589,496.16,370.86,3
2026-08-25T12:51:13.466895+00:00,14523,503.04,373.94,3,593,496.42,370.86,3
2026-08-25T12:56:29.476266+00:00,14528,503.03,373.94,3,598,496.43,370.86,3
2026-08-25T13:01:47.063580+00:00,14532,502.96,373.94,3,603,496.38,370.86,3
2026-08-25T13:07:03.388192+00:00,14537,503.11,373.94,3,608,496.46,370.86,3
2026-08-25T13:11:32.113747+00:00,14542,502.63,373.94,3,612,496.03,370.86,3
2026-08-25T13:16:48.224458+00:00,14547,502.45,373.94,3,617,495.86,370.86,3
2026-08-25T13:22:04.438233+00:00,14552,502.4,373.94,3,622,495.81,370.86,3
2026-08-25T13:27:20.752530+00:00,14557,502.04,373.94,3,627,495.44,370.86,3
2026-08-25T13:31:48.824236+00:00,14562,502.01,373.94,3,631,495.39,370.86,3
2026-08-25T13:37:04.926045+00:00,14567,502.76,373.94,3,636,496.06,370.86,3
2026-08-25T13:42:26.289398+00:00,14571,502.52,373.94,3,641,496.07,370.86,3
2026-08-25T13:47:46.638448+00:00,14576,501.8,373.94,3,646,495.38,370.86,3
2026-08-25T13:52:19.643253+00:00,14581,501.29,373.94,3,650,494.74,370.86,3
2026-08-25T13:57:39.659253+00:00,14586,501.59,373.94,3,655,495.03,370.86,3
2026-08-25T14:03:00.696727+00:00,14591,501.85,373.94,3,660,495.24,370.86,3
2026-08-25T14:08:20.703165+00:00,14596,502.32,373.94,3,665,495.74,370.86,3
2026-08-25T14:12:52.872240+00:00,14601,502.49,373.94,3,669,495.91,370.86,3
2026-08-25T14:18:13.412321+00:00,14606,502.33,373.94,3,674,495.78,370.86,3
2026-08-25T14:23:30.162083+00:00,14610,502.37,373.94,3,679,495.8,370.86,3
2026-08-25T14:28:46.405808+00:00,14615,502.76,373.94,3,684,496.15,370.86,3
2026-08-25T14:33:15.867489+00:00,14620,503.1,373.94,3,688,496.42,370.86,3
2026-08-25T14:38:32.419930+00:00,14625,502.91,373.94,3,693,496.4,370.86,3
2026-08-25T14:43:48.723055+00:00,14630,502.73,373.94,3,698,496.13,370.86,3
2026-08-25T14:49:05.332045+00:00,14635,502.91,373.94,3,703,496.33,370.86,3
2026-08-25T14:54:36.713867+00:00,14640,502.93,373.94,3,708,496.33,370.86,3
2026-08-25T14:59:53.520779+00:00,14645,502.89,373.94,3,713,496.29,370.86,3
2026-08-25T15:05:09.431925+00:00,14650,502.78,373.94,3,718,496.19,370.86,3
2026-08-25T15:09:22.603515+00:00,14655,502.9,373.94,3,722,496.33,370.86,3
2026-08-25T15:14:54.666922+00:00,14660,502.57,373.94,3,727,495.98,370.86,3
2026-08-25T15:20:11.452908+00:00,14665,502.84,373.94,3,732,496.18,370.86,3
2026-08-25T15:25:28.184360+00:00,14669,502.69,373.94,3,737,496.03,370.86,3
2026-08-25T15:30:44.753962+00:00,14674,502.81,373.94,3,742,496.21,370.86,3
2026-08-25T17:11:50.589335+00:00,14775,373.94,373.94,3,843,370.86,370.86,3
2026-08-25T18:52:50.808911+00:00,14876,373.94,373.94,3,944,370.86,370.86,3
2026-08-25T20:33:51.048390+00:00,14977,373.94,373.94,3,1045,370.86,370.86,3
2026-08-25T23:54:56.632035+00:00,15179,373.94,373.94,3,1247,370.86,370.86,3
2026-08-26T01:35:56.894446+00:00,15280,373.94,373.94,3,1348,370.86,370.86,3
2026-08-26T03:16:57.090027+00:00,15381,373.94,373.94,3,1449,370.86,370.86,3
2026-08-26T04:57:57.290248+00:00,15482,373.94,373.94,3,1550,370.86,370.86,3
2026-08-26T06:38:57.962913+00:00,15583,373.94,373.94,3,1651,370.86,370.86,3
2026-08-26T08:19:58.189826+00:00,15684,373.94,373.94,3,1752,370.86,370.86,3
2026-08-26T10:00:58.404482+00:00,15785,373.94,373.94,3,1853,370.86,370.86,3
2026-08-26T11:41:58.677385+00:00,15886,373.94,373.94,3,1954,370.86,370.86,3
2026-08-26T13:22:59.149717+00:00,15987,373.94,373.94,3,2055,370.86,370.86,3
2026-08-26T15:03:59.534080+00:00,16088,373.94,373.94,3,2156,370.86,370.86,3
2026-08-26T16:44:59.839662+00:00,16189,373.94,373.94,3,2257,370.86,370.86,3
2026-08-26T18:26:00.116232+00:00,16290,373.94,373.94,3,2358,370.86,370.86,3
2026-08-26T20:07:00.357770+00:00,16391,373.94,373.94,3,2459,370.86,370.86,3
2026-08-26T21:48:01.561310+00:00,16492,373.94,373.94,3,2560,370.86,370.86,3
2026-08-26T23:29:02.070279+00:00,16593,373.94,373.94,3,2661,370.86,370.86,3
2026-08-27T01:10:02.410630+00:00,16694,373.94,373.94,3,2762,370.86,370.86,3
2026-08-27T02:51:02.744130+00:00,16795,373.94,373.94,3,2863,370.86,370.86,3
2026-08-27T04:32:02.982868+00:00,16896,373.94,373.94,3,2964,370.86,370.86,3
2026-08-27T06:13:03.215487+00:00,16997,373.94,373.94,3,3065,370.86,370.86,3
2026-08-27T07:54:03.424062+00:00,17098,373.94,373.94,3,3166,370.86,370.86,3
2026-08-27T09:35:03.621397+00:00,17199,373.94,373.94,3,3267,370.86,370.86,3
2026-08-27T11:16:03.813445+00:00,17300,373.94,373.94,3,3368,370.86,370.86,3
2026-08-27T12:57:04.018947+00:00,17401,373.94,373.94,3,3469,370.86,370.86,3
2026-08-27T14:38:04.218511+00:00,17502,373.94,373.94,3,3570,370.86,370.86,3
2026-08-27T16:19:04.547352+00:00,17603,373.94,373.94,3,3671,370.86,370.86,3
2026-08-27T18:00:04.926534+00:00,17704,373.94,373.94,3,3772,370.86,370.86,3
2026-08-27T19:41:05.252485+00:00,17805,373.94,373.94,3,3873,370.86,370.86,3
2026-08-27T21:22:05.616585+00:00,17906,373.94,373.94,3,3974,370.86,370.86,3
2026-08-27T23:03:05.996791+00:00,18007,373.94,373.94,3,4075,370.86,370.86,3
2026-08-28T00:44:06.368217+00:00,18108,373.94,373.94,3,4176,370.86,370.86,3
2026-08-28T02:25:06.738604+00:00,18209,373.94,373.94,3,4277,370.86,370.86,3
2026-08-28T04:06:07.073153+00:00,18310,373.94,373.94,3,4378,370.86,370.86,3
2026-08-28T05:47:07.363822+00:00,18411,373.94,373.94,3,4479,370.86,370.86,3
2026-08-28T07:28:07.568187+00:00,18512,373.94,373.94,3,4580,370.86,370.86,3
2026-08-28T09:09:07.787255+00:00,18613,373.94,373.94,3,4681,370.86,370.86,3
2026-08-28T10:50:07.988157+00:00,18714,373.94,373.94,3,4782,370.86,370.86,3
2026-08-28T12:31:08.179035+00:00,18815,373.94,373.94,3,4883,370.86,370.86,3
2026-08-28T14:14:47.924050+00:00,18918,499.35,367.83,3,4985,499.61,367.45,3
2026-08-28T14:20:03.133695+00:00,18923,500.04,367.83,3,4990,500.13,367.45,3
2026-08-28T14:25:18.519303+00:00,18928,499.9,367.83,3,4995,500.02,367.45,3
2026-08-28T14:30:37.391457+00:00,18933,500.02,367.83,3,5000,499.99,367.45,3
2026-08-28T14:36:11.775088+00:00,18937,501.02,367.83,3,5005,501.01,367.45,3
2026-08-28T14:40:26.372363+00:00,18942,501.73,367.83,3,5009,501.7,367.45,3
2026-08-28T14:45:45.095331+00:00,18947,501.48,367.83,3,5014,501.55,367.45,3
2026-08-28T14:51:04.079325+00:00,18952,501.31,367.83,3,5019,501.33,367.45,3
2026-08-28T14:56:36.210667+00:00,18957,501.91,367.83,3,5024,501.92,367.45,3
2026-08-28T15:00:49.379692+00:00,18962,501.99,367.83,3,5028,502.01,367.45,3
2026-08-28T15:06:09.401247+00:00,18967,501.26,367.83,3,5033,501.41,367.45,3
2026-08-28T15:11:29.043605+00:00,18972,501.1,367.83,3,5038,501.12,367.45,3
2026-08-28T15:17:04.534995+00:00,18976,501.02,367.83,3,5043,501.08,367.45,3
2026-08-28T15:21:19.771093+00:00,18981,502.15,367.83,3,5047,502.23,367.45,3
2026-08-28T15:26:38.833367+00:00,18986,502.33,367.83,3,5052,502.39,367.45,3
2026-08-28T15:31:58.322667+00:00,18991,501.57,367.83,3,5057,501.59,367.45,3
2026-08-28T15:37:33.063158+00:00,18996,501.64,367.83,3,5062,501.66,367.45,3
2026-08-28T15:42:51.966890+00:00,19001,500.91,367.83,3,5067,500.88,367.45,3
2026-08-28T15:47:07.066578+00:00,19006,501.06,367.83,3,5071,500.98,367.45,3
2026-08-28T15:53:08.716808+00:00,19017,373.94,373.94,3,5085,370.86,370.86,3
2026-08-28T15:57:57.155351+00:00,19016,500.36,367.83,3,5081,500.38,367.45,3
2026-08-28T16:03:14.093545+00:00,19021,499.16,367.83,3,5086,499.31,367.45,3
2026-08-28T16:08:30.331617+00:00,19026,499.71,367.83,3,5091,499.78,367.45,3
2026-08-28T16:13:48.524491+00:00,19031,499.04,367.83,3,5096,499.06,367.45,3
2026-08-28T16:18:20.492096+00:00,19035,498.51,367.83,3,5100,498.51,367.45,3
2026-08-28T16:23:38.912626+00:00,19040,498.12,367.83,3,5105,498.06,367.45,3
2026-08-28T16:28:57.710395+00:00,19045,498.46,367.83,3,5110,498.5,367.45,3
2026-08-28T16:34:15.955521+00:00,19050,499.06,367.83,3,5115,498.94,367.45,3
2026-08-28T16:38:47.065284+00:00,19055,499.23,367.83,3,5119,499.25,367.45,3
2026-08-28T16:44:05.212410+00:00,19060,499.3,367.83,3,5124,499.36,367.45,3
2026-08-28T16:49:23.864307+00:00,19065,499.44,367.83,3,5129,499.46,367.45,3
2026-08-28T16:54:41.967767+00:00,19070,499.35,367.83,3,5134,499.37,367.45,3
2026-08-28T17:00:16.129927+00:00,19075,499.32,367.83,3,5139,499.29,367.45,3
2026-08-28T17:05:31.122769+00:00,19080,498.98,367.83,3,5144,498.97,367.45,3
2026-08-28T17:10:46.265338+00:00,19085,499.03,367.83,3,5149,499.04,367.45,3
2026-08-28T17:14:58.622107+00:00,19090,499.18,367.83,3,5153,499.21,367.45,3
2026-08-28T17:20:31.465055+00:00,19095,499.34,367.83,3,5158,499.36,367.45,3
2026-08-28T17:25:46.940989+00:00,19100,498.97,367.83,3,5163,499.03,367.45,3
2026-08-28T17:31:02.422934+00:00,19105,498.9,367.83,3,5168,498.91,367.45,3
2026-08-28T17:36:17.556819+00:00,19110,498.85,367.83,3,5173,498.87,367.45,3
2026-08-28T17:41:49.436601+00:00,19115,498.72,367.83,3,5178,498.73,367.45,3
2026-08-28T17:46:02.085219+00:00,19120,498.97,367.83,3,5182,498.87,367.45,3
2026-08-28T17:51:17.304340+00:00,19125,499.21,367.83,3,5187,499.22,367.45,3
2026-08-28T17:56:34.659927+00:00,19130,499.13,367.83,3,5192,499.12,367.45,3
2026-08-28T18:01:54.397812+00:00,19135,498.94,367.83,3,5196,498.97,367.45,3
2026-08-28T18:07:11.545352+00:00,19139,498.76,367.83,3,5201,498.77,367.45,3
2026-08-28T18:12:27.914759+00:00,19144,498.7,367.83,3,5206,498.7,367.45,3
2026-08-28T18:17:42.883738+00:00,19149,498.48,367.83,3,5211,498.51,367.45,3
2026-08-28T18:22:11.600372+00:00,19154,498.13,367.83,3,5215,498.14,367.45,3
2026-08-28T18:27:30.063825+00:00,19158,498.21,367.83,3,5220,498.22,367.45,3
2026-08-28T18:32:47.886950+00:00,19163,498.13,367.83,3,5225,498.14,367.45,3
2026-08-28T18:38:05.258676+00:00,19168,497.79,367.83,3,5230,497.8,367.45,3
2026-08-28T18:43:37.556709+00:00,19173,497.69,367.83,3,5235,497.7,367.45,3
2026-08-28T18:48:52.784034+00:00,19178,497.25,367.83,3,5240,497.13,367.45,3
2026-08-28T18:54:08.235988+00:00,19183,497.51,367.83,3,5245,497.53,367.45,3
2026-08-28T18:58:20.818775+00:00,19188,497.53,367.83,3,5249,497.54,367.45,3
2026-08-28T19:03:55.086923+00:00,19193,497.93,367.83,3,5254,497.95,367.45,3
2026-08-28T19:09:10.521951+00:00,19198,498.02,367.83,3,5259,498.03,367.45,3
2026-08-28T19:14:25.701080+00:00,19203,498.06,367.83,3,5264,498.07,367.45,3
2026-08-28T19:19:44.027554+00:00,19208,497.93,367.83,3,5269,497.94,367.45,3
2026-08-28T19:23:09.008635+00:00,19211,498.2,367.83,3,5272,498.22,367.45,3
2026-08-28T20:56:09.615563+00:00,19320,373.94,373.94,3,5388,370.86,370.86,3
2026-08-28T22:37:10.047035+00:00,19421,373.94,373.94,3,5489,370.86,370.86,3
2026-08-29T00:18:10.363131+00:00,19522,373.94,373.94,3,5590,370.86,370.86,3
2026-08-29T01:59:10.620498+00:00,19623,373.94,373.94,3,5691,370.86,370.86,3
2026-08-29T03:40:11.048363+00:00,19724,373.94,373.94,3,5792,370.86,370.86,3
2026-08-29T05:21:11.413259+00:00,19825,373.94,373.94,3,5893,370.86,370.86,3
2026-08-29T07:02:11.794519+00:00,19926,373.94,373.94,3,5994,370.86,370.86,3
2026-08-29T08:43:12.043134+00:00,20027,373.94,373.94,3,6095,370.86,370.86,3
2026-08-29T10:24:12.237431+00:00,20128,373.94,373.94,3,6196,370.86,370.86,3
2026-08-29T12:05:12.442254+00:00,20229,373.94,373.94,3,6297,370.86,370.86,3
2026-08-29T13:46:12.646266+00:00,20330,373.94,373.94,3,6398,370.86,370.86,3
2026-08-29T15:27:12.857419+00:00,20431,373.94,373.94,3,6499,370.86,370.86,3
2026-08-29T17:08:13.377146+00:00,20532,373.94,373.94,3,6600,370.86,370.86,3
2026-08-29T18:49:13.737957+00:00,20633,373.94,373.94,3,6701,370.86,370.86,3
2026-08-29T19:25:02.941319+00:00,20636,499.58,352.35,3,6704,499.56,352.33,3
2026-08-29T19:30:18.958800+00:00,20641,499.64,352.35,3,6709,499.63,352.33,3
2026-08-29T19:35:38.527646+00:00,20646,499.57,352.35,3,6714,499.55,352.33,3
2026-08-29T19:40:55.754805+00:00,20651,499.5,352.35,3,6719,499.49,352.33,3
2026-08-29T19:46:28.907341+00:00,20656,499.53,352.35,3,6724,499.51,352.33,3
2026-08-29T19:50:42.983081+00:00,20661,499.4,352.35,3,6728,499.39,352.33,3
2026-08-29T19:56:02.004977+00:00,20666,499.28,352.35,3,6733,499.27,352.33,3
2026-08-29T20:01:20.789586+00:00,20671,499.28,352.35,3,6738,499.26,352.33,3
2026-08-29T20:06:55.153470+00:00,20676,499.39,352.35,3,6743,499.37,352.33,3
2026-08-29T20:11:10.029092+00:00,20681,499.38,352.35,3,6747,499.37,352.33,3
2026-08-29T20:16:29.518267+00:00,20686,499.31,352.35,3,6752,499.29,352.33,3
2026-08-29T20:21:48.425529+00:00,20691,499.34,352.35,3,6757,499.34,352.33,3
2026-08-29T20:27:22.576750+00:00,20695,499.28,352.35,3,6762,499.26,352.33,3
2026-08-29T20:32:41.525528+00:00,20700,499.15,352.35,3,6767,499.13,352.33,3
2026-08-29T20:36:57.067186+00:00,20705,499.19,352.35,3,6771,499.17,352.33,3
2026-08-29T20:42:17.112161+00:00,20710,499.16,352.35,3,6776,499.15,352.33,3
2026-08-29T20:47:53.210469+00:00,20715,499.23,352.35,3,6781,499.22,352.33,3
2026-08-29T20:53:11.895746+00:00,20720,499.19,352.35,3,6786,499.18,352.33,3
2026-08-29T20:58:30.776969+00:00,20725,499.17,352.35,3,6791,499.16,352.33,3
2026-08-29T21:02:46.442585+00:00,20730,499.06,352.35,3,6795,499.08,352.33,3
2026-08-29T21:08:21.355758+00:00,20735,499.17,352.35,3,6800,499.14,352.33,3
2026-08-29T21:13:39.608404+00:00,20740,499.26,352.35,3,6805,499.22,352.33,3
2026-08-29T21:18:57.745667+00:00,20745,499.25,352.35,3,6810,499.24,352.33,3
2026-08-29T21:24:15.862382+00:00,20750,499.15,352.35,3,6815,499.13,352.33,3
2026-08-29T21:28:46.643346+00:00,20755,499.03,352.35,3,6819,499.02,352.33,3
2026-08-29T21:34:04.878674+00:00,20760,498.98,352.35,3,6824,498.97,352.33,3
2026-08-29T21:39:22.940933+00:00,20765,498.93,352.35,3,6829,498.92,352.33,3
2026-08-29T21:44:41.647689+00:00,20770,498.93,352.35,3,6834,498.91,352.33,3
2026-08-29T21:50:15.378947+00:00,20774,498.99,352.35,3,6839,499.0,352.33,3
2026-08-29T21:54:27.575241+00:00,20779,499.07,352.35,3,6843,499.06,352.33,3
2026-08-29T21:59:43.020472+00:00,20784,499.08,352.35,3,6848,499.06,352.33,3
2026-08-29T22:04:58.323063+00:00,20789,499.02,352.35,3,6853,499.01,352.33,3
2026-08-29T22:10:31.500893+00:00,20794,499.06,352.35,3,6858,499.04,352.33,3
2026-08-29T22:15:46.770994+00:00,20799,499.01,352.35,3,6863,498.98,352.33,3
2026-08-29T22:21:01.895836+00:00,20804,498.97,352.35,3,6868,498.95,352.33,3
2026-08-29T22:25:14.179127+00:00,20809,498.97,352.35,3,6872,498.96,352.33,3
2026-08-29T22:30:46.667785+00:00,20814,499.07,352.35,3,6877,499.05,352.33,3
2026-08-29T22:36:01.983232+00:00,20819,499.13,352.35,3,6882,499.12,352.33,3
2026-08-29T22:41:17.484293+00:00,20824,499.18,352.35,3,6887,499.17,352.33,3
2026-08-29T22:46:48.957810+00:00,20829,499.2,352.35,3,6892,499.18,352.33,3
2026-08-29T22:52:04.435522+00:00,20834,499.27,352.35,3,6897,499.25,352.33,3
2026-08-29T22:57:19.764918+00:00,20839,499.27,352.35,3,6902,499.25,352.33,3
2026-08-29T23:02:35.217313+00:00,20844,499.4,352.35,3,6907,499.38,352.33,3
2026-08-29T23:07:03.888268+00:00,20849,499.51,352.35,3,6911,499.49,352.33,3
2026-08-29T23:12:19.323980+00:00,20854,499.53,352.35,3,6916,499.52,352.33,3
2026-08-29T23:17:34.783532+00:00,20859,499.52,352.35,3,6921,499.51,352.33,3
2026-08-29T23:22:50.366656+00:00,20864,499.49,352.35,3,6926,499.47,352.33,3
2026-08-29T23:27:19.430302+00:00,20869,499.44,352.35,3,6930,499.44,352.33,3
2026-08-29T23:32:35.099172+00:00,20873,499.55,352.35,3,6935,499.53,352.33,3
2026-08-29T23:37:50.754898+00:00,20878,499.5,352.35,3,6940,499.48,352.33,3
2026-08-29T23:43:06.253498+00:00,20883,499.53,352.35,3,6945,499.51,352.33,3
2026-08-29T23:48:38.469068+00:00,20888,499.55,352.35,3,6950,499.55,352.33,3
2026-08-29T23:53:54.224016+00:00,20893,499.64,352.35,3,6955,499.62,352.33,3
2026-08-29T23:59:09.973303+00:00,20898,499.58,352.35,3,6960,499.56,352.33,3
2026-08-30T00:04:26.188390+00:00,20903,499.53,352.35,3,6965,499.51,352.33,3
2026-08-30T00:08:54.369938+00:00,20908,499.43,352.35,3,6969,499.41,352.33,3
